fecha;hora;co_centenario;no2_centenario;pm10_centenario;co_cordoba;no2_cordoba;pm10_cordoba;co_la_boca;no2_la_boca;pm10_la_boca
2017-07-07;7;0,29;20;22;0,5;30;26;0,4;35;28
2017-07-07;8;0,3;24;22;0,5;35;26;0,43;36;28
2017-07-07;9;0,34;26;22;0,51;33;26;0,44;32;25
2017-07-07;10;0,37;26;20;0,54;31;25;0,46;32;24
2017-07-07;11;0,4;24;18;0,6;32;23;0,47;31;21
2017-07-07;12;0,44;24;17;0,63; ;21;0,49;27;20
2017-07-07;13;0,46;20;15;0,69; ;19;0,51;27;18
2017-07-07;14;0,49;20;14; ;27;17;0,54;28;16
2017-07-07;15;0,5;21;14; ;30;16;0,54;31;15
2017-07-07;16;0,51;24;13; ;31;16;0,55;31;15
2017-07-07;17;0,51;22;12; ;27;15;0,57;27;14
2017-07-07;18;0,52;20;12; ;24;14;0,63;30;14
2017-07-07;19;0,55;19;12; ;20;14;0,7;25;15
2017-07-07;20;0,57;16;13;1,04;18;14;0,75;26;15
2017-07-07;21;0,6;18;12;1,02;22;14;0,77;22;15
2017-07-07;22;0,64;21;13;0,99;25;14;0,77;24;15
2017-07-07;23;0,66;26;13;0,98;31;14;0,78;32;16
2017-07-07;24;0,65;20;13;0,92;27;14;0,78;29;15
2017-07-08;1;0,66;22;13;0,89;24;14;0,76;25;15
2017-07-08;2;0,65;22;13;0,84;22;14;0,71;23;15
2017-07-08;3;0,62;17;13;0,82;22;14;0,65;21;15
2017-07-08;4;0,61;22;13;0,81;25;14;0,59;22;15
2017-07-08;5;0,58;25;12;0,76;19;13;0,57;20;15
2017-07-08;6;0,54;16;12;0,72;19;13;0,56;23;14
2017-07-08;7;0,51;15;12;0,67;26;13;0,56;25;14
2017-07-08;8;0,5;17;12;0,64;20;13;0,56;28;14
2017-07-08;9;0,48;19;11;0,61;21;13;0,59;28;15
2017-07-08;10;0,48;16;11;0,6;20;12;0,61;23;16
2017-07-08;11;0,49;13;11;0,61;19;12;0,65;21;16
2017-07-08;12;0,5;13;11;0,61;17;12;0,68;19;17
2017-07-08;13;0,53;12;11;0,62;17;12;0,72;19;18
2017-07-08;14;0,55;12;12;0,66;18;12;0,75;22;19
2017-07-08;15;0,56;12;12;0,67;19;12;0,77;21;19
2017-07-08;16;0,56;12;12;0,67;19;12;0,76;22;19
2017-07-08;17;0,54;12;12;0,66;20;12;0,74;23;19
2017-07-08;18;0,54;12;12;0,66;19;12;0,73;23;19
2017-07-08;19;0,53;13;12;0,64;20;12;0,7;23;19
2017-07-08;20;0,53;16;11;0,63;21;12;0,69;26;18
2017-07-08;21;0,52;16;11;0,63;21;12;0,68;26;18
2017-07-08;22;0,52;15;11;0,64;22;12;0,66;24;18
2017-07-08;23;0,53;16;10;0,64;20;12;0,64;23;17
2017-07-08;24;0,53;13;10;0,65;21;11;0,64;24;17
2017-07-09;1;0,53;12;10;0,66;20;12;0,63;22;17
2017-07-09;2;0,52;13;10;0,68;21;12;0,61;14;17
2017-07-09;3;0,51;11;10;0,67;18;12;0,59;14;17
2017-07-09;4;0,48;13;10;0,66;16;12;0,57;24;17
2017-07-09;5;0,45;10;10;0,63;11;12;0,55;21;18
2017-07-09;6;0,43;11;10;0,58;9;12;0,54;23;18
2017-07-09;7;0,4;11;10;0,55;10;12;0,53;25;18
2017-07-09;8;0,39;12;10;0,52;15;12;0,52;24;17
2017-07-09;9;0,37;13;10;0,51;21;12;0,51; ;16
2017-07-09;10;0,38;16;10;0,49;22;12;0,52; ;15
2017-07-09;11;0,4;17;10;0,5;21;12; ; ;15
2017-07-09;12;0,43;19;10;0,55;24;12; ; ;15
2017-07-09;13;0,48;20;10;0,63;26;12; ; ;15
2017-07-09;14;0,54;21;10;0,75;27;12; ; ;14
2017-07-09;15;0,6;23;11;0,82;30;12; ; ;15
2017-07-09;16;0,65;24;11;0,89;32;13; ; ;15
2017-07-09;17;0,71;24;12;0,97;30;13; ; ;16
2017-07-09;18;0,74;21;12;1,02;25;13; ; ;15
2017-07-09;19;0,77;22;12;1,05;26;13; ; ;15
2017-07-09;20;0,79;25;12;1,07;29;13; ; ;15
2017-07-09;21;0,8;25;12;1,09;31;13; ; ;15
2017-07-09;22;0,8;23;12;1,07;30;13; ; ;15
2017-07-09;23;0,79;23;12;1,08;29;13; ; ;15
2017-07-09;24;0,76;19;12;1,05;25;14; ; ;16
2017-07-10;1;0,73;16;12;1;21;14; ; ;15
2017-07-10;2;0,69;14;12;0,93;19;14; ; ;16
2017-07-10;3;0,63;11;12;0,88;18;14; ; ;16
2017-07-10;4;0,56;10;12;0,79;15;14; ; ;16
2017-07-10;5;0,49;11;12;0,69;14;13; ; ;15
2017-07-10;6;0,43;13;12;0,63;19;13; ; ;15
2017-07-10;7;0,4;18;12;0,63;24;14; ; ;15
2017-07-10;8;0,45;21;12;0,71;32;14; ; ;15
2017-07-10;9;0,5;22;12;0,8;34;15; ; ;15
2017-07-10;10;0,54;22;13;0,93;33;15; ; ;15
2017-07-10;11;0,57;20;13;1,09;32;16; ; ;15
2017-07-10;12;0,61;20;13;1,28;33;17; ; ;15
2017-07-10;13;0,66;18;13;1,51;31;17; ; ;14
2017-07-10;14;0,71;16;12;1,68;28;18; ; ;14
2017-07-10;15;0,73;16;12;1,81;28;18; ;22;13
2017-07-10;16;0,69;16;12;1,86;27;18; ;22;12
2017-07-10;17;0,65;18;12;1,9;28;18; ;24;12
2017-07-10;18;0,65;23;12;1,94;34;18; ;30;12
2017-07-10;19;0,71;25;12;2;34;19; ;31;13
2017-07-10;20;0,76;25;13;2;32;20;0,57;31;13
2017-07-10;21;0,76;24;13;1,92;31;21;0,56;30;13
2017-07-10;22;0,74;21;13;1,85;29;22;0,55;28;13
2017-07-10;23;0,73;21;13;1,74;28;22;0,55;32;14
2017-07-10;24;0,71;20;14;1,64;25;23;0,55;23;14
2017-07-11;1;0,69;16;14;1,49;21;23;0,55;16;14
2017-07-11;2;0,63;11;15;1,31;17;23;0,52;14;14
2017-07-11;3;0,53;9;15;1,09;15;23;0,49;11;14
2017-07-11;4;0,43;12;15;0,9;14;23;0,45;8;14
2017-07-11;5;0,37;15;16;0,75;17;24;0,43;10;14
2017-07-11;6;0,35;19;16;0,63;22;24;0,42;21;15
2017-07-11;7;0,34;23;16;0,57;32;25;0,42;34;15
2017-07-11;8;0,36;27;17;0,58;40;25;0,45;36;16
2017-07-11;9;0,42;29;17;0,63;40;26;0,5;35;16
2017-07-11;10;0,5;30;18;0,72;44;27;0,55;33;17
2017-07-11;11;0,56;32;18;0,81;42;27;0,57;34;17
2017-07-11;12;0,6;29;19;0,9;35;27;0,6;27;18
2017-07-11;13;0,62;22;20;1,02;28;28;0,62;27;18
2017-07-11;14;0,66;16;20;1,06;22;27;0,63;29;19
2017-07-11;15;0,69; ;20;1,07;24;27;0,64;27;20
2017-07-11;16;0,64;14;20;1,02;24;27;0,62;27;21
2017-07-11;17;0,57;17;20;0,99;27;27;0,59;32;22
2017-07-11;18;0,5;22;20;0,96;33;27;0,56;32;23
2017-07-11;19;0,45;26;20;0,94;31;27;0,58;36;23
2017-07-11;20;0,46;28;20;0,91;34;26;0,57;32;24
2017-07-11;21;0,47;24;20;0,83;32;26;0,58;30;24
2017-07-11;22;0,48;25;20;0,8;29;26;0,58;32;24
2017-07-11;23;0,48;24;20;0,77;30;26;0,59;31;24
2017-07-11;24;0,49;17;20;0,73;22;25;0,59;25;24
2017-07-12;1;0,48;18;19;0,69;23;26;0,57;23;24
2017-07-12;2;0,46;11;19;0,63;18;26;0,56;19;24
2017-07-12;3;0,43;7;19;0,56;13;26;0,53;15;24
2017-07-12;4;0,39;9;19;0,49;8;26;0,5;11;24
2017-07-12;5;0,35;13;18;0,44;8;25;0,49;17;25
2017-07-12;6;0,32;11;18;0,42;14;25;0,49;20;24
2017-07-12;7;0,32;11;18;0,42;20;25;0,49;20;25
2017-07-12;8;0,34;13;17;0,48;24;24;0,52;22;24
2017-07-12;9;0,37;14;16;0,51;24;23;0,57;26;24
2017-07-12;10;0,41;14;16;0,54;26;22;0,61;25;24
2017-07-12;11;0,46;13;15;0,57;22;21;0,64;24;24
2017-07-12;12;0,53;13;14;0,59;19;20;0,67;19;23
2017-07-12;13;0,6;12;13;0,63;20;19;0,69;19;23
2017-07-12;14;0,64;11;13;0,65;20;18;0,7;19;23
2017-07-12;15;0,67;11;13;0,64;17;18;0,72;20;23
2017-07-12;16;0,69;11;13;0,6;22;18;0,73;24;23
2017-07-12;17;0,71;10;13;0,58;23;18;0,74;21;23
2017-07-12;18;0,73;11;13;0,57;22;18;0,78;25;23
2017-07-12;19;0,75;10;13;0,56;22;18;0,85;24;24
2017-07-12;20;0,74;10;13;0,57;17;19;0,88;20;24
2017-07-12;21;0,74;9;13;0,56;15;19;0,91;19;25
2017-07-12;22;0,76;9;13;0,57;17;19;0,92;18;25
2017-07-12;23;0,75;8;13;0,57;15;18;0,93;17;26
2017-07-12;24;0,72;7;13;0,56;13;18;0,9;19;26
2017-07-13;1;0,67;7;14;0,55;12;18;0,86;22;26
2017-07-13;2;0,63;6;14;0,53;10;18;0,79;22;26
2017-07-13;3;0,57;5;14;0,51;8;18;0,69;22;27
2017-07-13;4;0,51;4;14;0,5;8;18;0,64;21;27
2017-07-13;5;0,47;5;15;0,49;7;18;0,6;21;27
2017-07-13;6;0,42;7;15;0,47;8;18;0,58;22;28
2017-07-13;7;0,42;10;15;0,48;19;19;0,58;20;28
2017-07-13;8;0,45;12;16;0,5;25;19;0,61;22;29
2017-07-13;9;0,49;14;17;0,52;20;20;0,65;25;29
2017-07-13;10;0,54;15;17;0,54;21;20;0,68;25;30
2017-07-13;11;0,59;15;18;0,56;21;20;0,71;23;31
2017-07-13;12;0,64;14;19;0,58;19;21;0,75;24;32
2017-07-13;13;0,69;15;20;0,61;21;22;0,78;25;34
2017-07-13;14;0,74;16;21;0,62;20;22;0,82;32;36
2017-07-13;15;0,79;19;22;0,66;28;23;0,86;34;38
2017-07-13;16;0,8;16;22;0,68;24;23;0,88;31;39
2017-07-13;17;0,81;19;23;0,7;31;24;0,91;35;40
2017-07-13;18;0,87;24;24;0,74;36;24;0,99;40;41
2017-07-13;19;0,96;26;25;0,91;44;25;1,14;46;43
2017-07-13;20;0,99;20;27;0,99;37;26;1,14;35;44
2017-07-13;21;0,97;13;28;1,06;27;27;1,11;26;44
2017-07-13;22;0,94;8;28;1,14;19;28;1,06;18;44
2017-07-13;23;0,87;8;28;1,21;18;28;0,97;18;43
2017-07-13;24;0,82;7;28;1,26;16;29;0,89;11;42
2017-07-14;1;0,75;5;28;1,26;14;29;0,81;8;42
2017-07-14;2;0,63;6;28;1,24;15;30;0,68;7;41
2017-07-14;3;0,48;6;27;1,06;13;31;0,49;6;41
2017-07-14;4;0,39;5;27;0,98;14;32;0,43;5;40
2017-07-14;5;0,34;7;26;0,89;12;32;0,42;11;39
2017-07-14;6;0,31;8;26;0,81;18; ;0,41;20;39
2017-07-14;7;0,29;10;26;0,72;19; ;0,41;19;38
2017-07-14;8;0,3;12;25;0,67;23; ;0,42;22;37
2017-07-14;9;0,31;15;25;0,65;23; ;0,42;24;37
2017-07-14;10;0,34;17;24;0,67;30; ;0,43;26;36
2017-07-14;11;0,37;15;23;0,72;32; ;0,44;28;35
2017-07-14;12;0,39;15;23;0,76;26; ;0,45; ;33
2017-07-14;13;0,41;14;22;0,79;24; ;0,46; ;32
2017-07-14;14;0,42;12;22;0,82;26; ;0,47;22;30
2017-07-14;15;0,43;12;21;0,84;20; ;0,46;22;28
2017-07-14;16;0,43;13;20;0,85;23; ;0,45;19;26
2017-07-14;17;0,44;16;18;0,87;25; ;0,44;21;24
2017-07-14;18;0,42;16;17;0,85;26; ;0,42;27;21
2017-07-14;19;0,42;14;15;0,81;19; ;0,43;24;19
2017-07-14;20;0,42;17;13;0,77;17; ;0,43;21;17
2017-07-14;21;0,43;15;12;0,74;17; ;0,41;20;16
2017-07-14;22;0,45;16;12;0,72;18; ;0,4;19;16
2017-07-14;23;0,46;15;12;0,67;17; ;0,39;21;16
2017-07-14;24;0,46;9;13;0,63;16; ;0,38;17;17
2017-07-15;1;0,44;8;13;0,59;13; ;0,38;18;17
2017-07-15;2;0,43;7;13;0,56;15; ;0,38;16;18
2017-07-15;3;0,43;8;13;0,55;15; ;0,37;17;18
2017-07-15;4;0,42;8;14;0,55;13; ;0,37;15;19
2017-07-15;5;0,41;9;14;0,54;14;19;0,38;16;19
2017-07-15;6;0,4;11;15;0,54;15;19;0,41;16;20
2017-07-15;7;0,41;12;15;0,58;17;19;0,42;15;20
2017-07-15;8;0,45;13;15;0,61;17;19;0,45;16;21
2017-07-15;9;0,51;14;16;0,68;20;19;0,47;15;21
2017-07-15;10;0,59;15;16;0,74;20;19;0,49;14;21
2017-07-15;11;0,67;16;16;0,78;21;19;0,57;21;22
2017-07-15;12;0,73;15;17;0,84;21;19;0,63;19;24
2017-07-15;13;0,77;11;18;0,9;20;20;0,67;18;25
2017-07-15;14;0,79;10;18;0,93;17;19;0,67;16;24
2017-07-15;15;0,81;11;18;0,94;20;19;0,67;15;23
2017-07-15;16;0,77;10;18;0,93;17;19;0,66;10;23
2017-07-15;17;0,71;9;17;0,87;17;19;0,63;10;23
2017-07-15;18;0,63;10;17;0,83;18;19;0,61;10;22
2017-07-15;19;0,56;12;17;0,79;19;19;0,52;15;22
2017-07-15;20;0,51;15;17;0,75;23; ;0,44;18;21
2017-07-15;21;0,48;11;17;0,72;21; ;0,39;17;20
2017-07-15;22;0,45;10;16;0,68;18; ;0,36;14;20
2017-07-15;23;0,42;7;16;0,63;15; ;0,34;9;19
2017-07-15;24;0,4;6;15;0,59;12; ;0,31;7;19
2017-07-16;1;0,38;6;15;0,56;13; ;0,3;8;18
2017-07-16;2;0,36;6;15;0,53;11; ;0,29;6;18
2017-07-16;3;0,34;5;14;0,49;10; ;0,27;4;17
2017-07-16;4;0,3;3;14;0,45;8; ;0,26;3;17
2017-07-16;5;0,27;3;13;0,4;8; ;0,25;4;16
2017-07-16;6;0,24;4;13;0,36;9; ;0,23;5;15
2017-07-16;7;0,23;5;12;0,34;10; ;0,23;6;14
2017-07-16;8;0,22;6;11;0,34;12; ;0,23;6;14
2017-07-16;9;0,21;6;10;0,33;13; ;0,23;6;13
2017-07-16;10;0,21;7;9;0,33;13; ;0,23;4;12
2017-07-16;11;0,21;7;9;0,33;12; ;0,23;4;10
2017-07-16;12;0,22;8;7;0,34;15; ;0,23;5;9
2017-07-16;13;0,25;9;6;0,35;16; ;0,24;7;7
2017-07-16;14;0,26;7;6;0,37;15; ;0,24;7;6
2017-07-16;15;0,28;7;6;0,37;15; ;0,25;7;7
2017-07-16;16;0,29;8;6;0,37;16; ;0,25;5;7
2017-07-16;17;0,31;9;7;0,38;16; ;0,25;7;8
2017-07-16;18;0,32;11;7;0,38;18; ;0,25;10;8
2017-07-16;19;0,35;12;8;0,4;20; ;0,26;13;9
2017-07-16;20;0,36;13;8;0,41;21; ;0,27;19;9
2017-07-16;21;0,4;14;8;0,41;22; ;0,27;14;9
2017-07-16;22;0,41;14;8;0,41;23; ;0,28;24;9
2017-07-16;23;0,42;12;8;0,42;20; ;0,28;18;10
2017-07-16;24;0,43;11;9;0,42;17; ;0,29;15;10
2017-07-17;1;0,43;9;8;0,43;17; ;0,3;13;10
2017-07-17;2;0,41;6;8;0,43;12; ;0,3;10;10
2017-07-17;3;0,38;6;9;0,41;10; ;0,3;9;10
2017-07-17;4;0,36;5;9;0,4;9; ;0,3;10;11
2017-07-17;5;0,31;5;9;0,39;9; ;0,3;8;11
2017-07-17;6;0,28;8;9;0,37;12; ;0,29;17;11
2017-07-17;7;0,27;15;9;0,39;23; ;0,3;27;11
2017-07-17;8;0,29;21;9;0,44;29; ;0,32;36;11
2017-07-17;9;0,33;21;10;0,51;29; ;0,38;40;13
2017-07-17;10;0,37;21;11;0,58;32; ;0,44;37;14
2017-07-17;11;0,42;21;11;0,65;30; ;0,48;33;15
2017-07-17;12;0,45;17;12;0,7;26; ;0,49;25;16
2017-07-17;13;0,48;15;13;0,72;23; ;0,51;25;16
2017-07-17;14;0,51;15;13;0,75;24; ;0,54;25;17
2017-07-17;15;0,52;15;13;0,76;22; ;0,53;25;17
2017-07-17;16;0,51;15;13;0,74;25; ;0,51;26;18
2017-07-17;17;0,49;16;13;0,7;28; ;0,46;26;18
2017-07-17;18;0,48;19;14;0,68;30; ;0,43;35;18
2017-07-17;19;0,46; ;14;0,71;35; ;0,45;39;18
2017-07-17;20;0,46; ;14;0,76;34; ;0,53;41;19
2017-07-17;21; ; ;14;0,84;34; ;0,58;41;20
2017-07-17;22; ;25;14;0,93;36; ;0,62;39;21
2017-07-17;23; ;26;14;1,02;35; ;0,67;40;22
2017-07-17;24; ;25;14;1,11;34; ;0,7;42;23
2017-07-18;1; ;23; ;1,11;31; ;0,73;39;24
2017-07-18;2; ;20; ;1,08;27; ;0,72;34;25
2017-07-18;3;0,93;18; ;1,01;25; ;0,68;29;26
2017-07-18;4;0,87;17; ;0,92;23; ;0,6;28;26
2017-07-18;5;0,81;16; ;0,84;20; ;0,53;25;27
2017-07-18;6;0,65;19; ;0,73;23; ;0,48;34;27
2017-07-18;7;0,57;21; ;0,63;27; ;0,45;35;27
2017-07-18;8;0,54;24; ;0,54;30; ;0,47;44;28
2017-07-18;9;0,55;25; ;0,55;33; ;0,49;41;29
2017-07-18;10;0,58;25; ;0,57;32; ;0,53;40;30
2017-07-18;11;0,62;28; ;0,58;34; ;0,57;39;31
2017-07-18;12;0,65;24; ;0,6;33; ;0,61;42;33
2017-07-18;13;0,69;24; ;0,81; ; ;0,69;41;35
2017-07-18;14;0,72;22; ;0,86; ; ;0,72;40;37
2017-07-18;15;0,73;22; ;0,88;34; ;0,74;45;39
2017-07-18;16;0,71;22; ;0,86;29; ;0,71;39;41
2017-07-18;17;0,71;27; ;0,81;27; ;0,7;43;43
2017-07-18;18;0,72;29; ;0,8;34; ;0,71;48;45
2017-07-18;19;0,74;30; ;0,78;37; ;0,74;48;45
2017-07-18;20;0,76;30; ;0,78;38; ;0,76;48;46
2017-07-18;21;0,8;31; ;0,65;35; ;0,77;48;46
2017-07-18;22;0,82;30; ;0,62;34; ;0,8;46;46
2017-07-18;23;0,84;29; ;0,61;29; ;0,8;43;46
2017-07-18;24;0,84;23;29;0,6;25; ;0,79;38;46
2017-07-19;1;0,81;20;28;0,63;20; ;0,76;31;46
2017-07-19;2;0,75;16;28;0,63;15; ;0,7;21;46
2017-07-19;3;0,67;12;27;0,61;12; ;0,62;20;46
2017-07-19;4;0,6;11;26;0,6;11;30;0,55;17;46
2017-07-19;5;0,51;11;26;0,59;12;29;0,47;20;46
2017-07-19;6;0,45;16;25;0,58;13;28;0,41;28;46
2017-07-19;7;0,42;22;25;0,6;20;28;0,4;34;46
2017-07-19;8;0,43;24;25;0,63;26;27;0,43;38;46
2017-07-19;9;0,45;25;25;0,63;27;26;0,46;39;46
2017-07-19;10;0,48;24;25;0,65;27;26;0,52;41;47
2017-07-19;11;0,53;23;25;0,69;29;23;0,56;36;47
2017-07-19;12;0,58;23;24;0,73;26;22;0,61;35;47
2017-07-19;13;0,62;22;23;0,76;24;22;0,64;34;46
2017-07-19;14;0,65;21;23;0,78;24;21;0,67;36;46
2017-07-19;15;0,68;24;24;0,79;26;21;0,67;37;45
2017-07-19;16;0,69;24;25;0,8;29;22;0,67;39;45
2017-07-19;17;0,71;28;25;0,8;29;22;0,66;41;46
2017-07-19;18;0,72;26;25;0,78;27;22;0,65;42;46
2017-07-19;19;0,74;29;25;0,76;32;22;0,69;45;46
2017-07-19;20;0,81;33;26;0,75;34;23;0,72;44;46
2017-07-19;21;0,87;32;27;0,78;36;23;0,76;44;46
2017-07-19;22;0,91;30;27;0,79;33;23;0,8;42;46
2017-07-19;23;0,92;28;28;0,8;27;24;0,81;38;47
2017-07-19;24;0,91;25;28;0,78;22;24;0,79;32;47
2017-07-20;1;0,87;19;28;0,76;17;24;0,76;26;48
2017-07-20;2;0,84;15;29;0,75;14;24;0,72;20;48
2017-07-20;3;0,77;10;29;0,71;16;24;0,65;21;48
2017-07-20;4;0,67;10;29;0,67;14;24;0,59;18;48
2017-07-20;5;0,58;12;29;0,61;14;24;0,52;21;49
2017-07-20;6;0,51;16;30;0,58;19;25;0,48;27;49
2017-07-20;7;0,48;21;30;0,58;25;26;0,47;33;50
2017-07-20;8;0,49;23;30;0,6;30;26;0,51;33;51
2017-07-20;9;0,53;24;31;0,65;31;27;0,57;36;51
2017-07-20;10;0,59;26;31;0,71;31;27;0,64;33;50
2017-07-20;11;0,62;26;31;0,75;29;28;0,69;35;50
2017-07-20;12;0,66; ;33;0,8;32;29;0,75;39;51
2017-07-20;13;0,71; ;34;0,84;29;29;0,79;35;52
2017-07-20;14;0,71; ;34;0,86;31;30;0,83;40;53
2017-07-20;15;0,72;27;34;0,86;31;30;0,83;37;53
2017-07-20;16;0,71;32;34;0,85;29;30;0,83;43;53
2017-07-20;17;0,72;37;35;0,85;38;30;0,85;51;53
2017-07-20;18;0,74;40;35;0,86;43;31;0,91;57;54
2017-07-20;19;0,75;34;36;0,85;32;32;0,92;44;55
2017-07-20;20;0,78;34;36;0,86;34;33;0,91;45;56
2017-07-20;21;0,81;36;36;0,93;42;33;0,95;48;56
2017-07-20;22;0,88;37;37;1,01;42;34;0,99;49;57
2017-07-20;23;0,93;38;38;1,11;44;35;1,04;47;58
2017-07-20;24;0,95;36;39;1,2;42;36;1,08;47;59
2017-07-21;1;0,95;32;41;1,25;38;38;1,07;42;60
2017-07-21;2;0,92;30;42;1,27;36;40;1,01;39;61
2017-07-21;3;0,91;28;44;1,3;34;42;0,99;39;62
2017-07-21;4;0,88;28;46;1,3;33;43;0,97;38;64
2017-07-21;5;0,83;26;47;1,23;29;44;0,91;33;65
2017-07-21;6;0,75;23;48;1,17;28;45;0,84;29;66
2017-07-21;7;0,7;24;49;1,14;31;46;0,78;31;67
2017-07-21;8;0,7;25;50;1,14;35;47;0,72;28;67
2017-07-21;9;0,73;28;51;1,17;36;48;0,68;29;67
2017-07-21;10;0,74;32;52;1,2;44;49;0,65;34;67
2017-07-21;11;0,73;30;52;1,22;36;50;0,62;30;66
2017-07-21;12;0,71;30;51;1,25;31;49;0,57;30;64
2017-07-21;13;0,7;24;50;1,26;27;48;0,54;25;62
2017-07-21;14;0,7;20;48;1,24;20;47;0,5;21;60
2017-07-21;15;0,67;19;47;1,19;24;46;0,45;27;57
2017-07-21;16;0,63;22;45;1,13;25;46;0,42;29;56
2017-07-21;17;0,55;22;44;1,02;24;44;0,38;30;54
2017-07-21;18;0,5;28;42;0,94;29;43;0,36;34;51
2017-07-21;19;0,52;30;40;0,92;36;42;0,39;34;49
2017-07-21;20;0,55;30;39;0,91;32;41;0,42;32;47
2017-07-21;21;0,6;28;38;0,92;30;40;0,46;29;46
2017-07-21;22;0,65;28;37;0,9;26;39;0,49;27;45
2017-07-21;23;0,68;27;36;0,89;26;37;0,51;28;43
2017-07-21;24;0,68;27;34;0,82;23;35;0,51;22;41
2017-07-22;1;0,68;25;33;0,84;25;34;0,53;24;39
2017-07-22;2;0,65;17;32;0,82;17;32;0,53;20;37
2017-07-22;3;0,6;13;30;0,76;12;31;0,49;11;35
2017-07-22;4;0,53;13;28;0,7;13;29;0,46;11;33
2017-07-22;5;0,46;13;26;0,65;19;28;0,43;18;31
2017-07-22;6;0,4;14;25;0,64;19;26;0,43;22;29
2017-07-22;7;0,36;18;23;0,63;22;24;0,43;24;28
2017-07-22;8;0,35;21;21;0,67;21;23;0,45;25;26
2017-07-22;9;0,35;21;19;0,67;24;21;0,45;26;25
2017-07-22;10;0,35;18;18;0,68;20;20;0,46;29;24
2017-07-22;11;0,37;18;17;0,7;16;19;0,48;29;24
2017-07-22;12;0,39;16;17;0,7;11;19;0,51;28;25
2017-07-22;13;0,41;15;17;0,71;12;19;0,53;24;26
2017-07-22;14;0,44;19;18;0,7;11;19;0,55;25;26
2017-07-22;15;0,46;20;19;0,69;16;20;0,56;22;27
2017-07-22;16;0,47;19;19;0,66;12;20;0,57;23;28
2017-07-22;17;0,47;20;20;0,62;15;20;0,58;26;29
2017-07-22;18;0,47;24;21;0,61;21;20;0,61;35;30
2017-07-22;19;0,54;34;22;0,63;31;20;0,65;35;31
2017-07-22;20;0,59;33;23;0,67;33;21;0,7;34;32
2017-07-22;21;0,62;30;23;0,7;31;21;0,72;33;32
2017-07-22;22;0,65;29;24;0,72;35;21;0,73;31;32
2017-07-22;23;0,68;26;24;0,75;36;23;0,76;29;33
2017-07-22;24;0,69;24;24;0,78;33;24;0,77;22;34
2017-07-23;1;0,7;20;25;0,79;26;24;0,76;17;36
2017-07-23;2;0,7;17;25;0,79;21;25;0,74;20;37
2017-07-23;3;0,63;18;26;0,76;11;25;0,69;18;37
2017-07-23;4;0,57;14;26;0,71;12;26;0,62;12;38
2017-07-23;5;0,52;11;27;0,68;9;26;0,57;15;39
2017-07-23;6;0,47;16;27;0,66;14;26;0,53;26;39
2017-07-23;7;0,44;20;28;0,65;16;27;0,49;28;40
2017-07-23;8;0,42;20;28;0,66;18;27;0,47;34;41
2017-07-23;9;0,42;21;28;0,68;20;27;0,47;33;42
2017-07-23;10;0,43;20;28;0,7;20;27;0,46;27;42
2017-07-23;11;0,45;23;29;0,74;23;26;0,48;29;41
2017-07-23;12;0,48;23;28;0,81;31;26;0,5;26;41
2017-07-23;13;0,54;25;28;0,85;29;26;0,53;25;40
2017-07-23;14;0,57;20;28;0,93;32;27;0,57;32;40
2017-07-23;15;0,65;30;28;1,05;37;28;0,66;35;40
2017-07-23;16;0,71;34;30;1,16;43;30;0,75;39;42
2017-07-23;17;0,76;29;32;1,24;33;33;0,79;27;43
2017-07-23;18;0,78;27;33;1,28;28;34;0,82;25;44
2017-07-23;19;0,8;26;33;1,29;28;34;0,82;30;42
2017-07-23;20;0,82;28;32;1,29;30;33;0,82;28;42
2017-07-23;21;0,83;28;32;1,34;29;33;0,82;25;41
2017-07-23;22;0,88;28;32;1,36;30;33;0,81;28;42
2017-07-23;23;0,85;23;33;1,35;28;33;0,73;21;42
2017-07-23;24;0,78;13;33;1,31;22;33;0,62;12;42
2017-07-24;1;0,72;13;32;1,24;18;34;0,57;9;42
2017-07-24;2;0,67;7;32;1,2;15;34;0,52;7;41
2017-07-24;3;0,62;6;31;1,16;13;33;0,48;8;40
2017-07-24;4;0,54;6;30;1,11;14;33;0,44;16;39
2017-07-24;5;0,46;9;30;1,04;13;32;0,4;20;39
2017-07-24;6;0,37;17;29;0,95;16;32;0,37;21;38
2017-07-24;7;0,31;21;29;0,86;18;31;0,34;26;37
2017-07-24;8;0,3;22;28;0,82;29;31;0,34;25;36
2017-07-24;9;0,31;25;28;0,85;34;31;0,34;30;35
2017-07-24;10;0,34;26;27;0,93;40;31;0,35;31;34
2017-07-24;11;0,38;22;27;1,03;37;32;0,37;22;33
2017-07-24;12;0,41;20;27;1,14;36;33;0,38;19;33
2017-07-24;13;0,44;19;27;1,26;34;33;0,39;18;33
2017-07-24;14;0,47;22;26;1,37;37;32;0,4;23;32
2017-07-24;15;0,52;26;26;1,5;41;32;0,41;23;30
2017-07-24;16;0,54;20;24;1,55;36;31;0,42;17;26
2017-07-24;17;0,54;20;21;1,61;36;28;0,42;24;24
2017-07-24;18;0,55;24;20;1,65;39;28;0,43;27;23
2017-07-24;19;0,58;28;20;1,66;39;28;0,45;36;23
2017-07-24;20;0,61;27;20;1,65;38;28;0,47;37;23
2017-07-24;21;0,63;28;20;1,59;37;28;0,49;35;23
2017-07-24;22;0,64;30;20;1,48;27;28;0,5;32;22
